Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
pain fricadelle,7,7,70,69.43,0.00,https://vandemoortele.com/fr-be/product/pain-saucisse-fricandelle,2,0.04,0.00,0,66400,"[50,25,25,100,50,50,25,50,25,25,25,25]",1583904051,"Image pack, Site links, Reviews, Image, Video Carousel"
graisse blanc de boeuf,16,16,70,82.78,0.00,https://vandemoortele.com/fr-be/product/blanc-de-boeufr-graisse-frire,0,0,0.00,0.86,593000,"[50,50,50,50,50,50,100,50,50,50,50,50]",1583877895,"Knowledge panel, Reviews, Image, Video Carousel"
gateau miserable france,31,31,70,85.96,0.00,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie/patisserie,0,0,0.00,0,548000,"[33,33,33,33,67,0,33,67,33,33,67,100]",1584538059,"Image pack, Reviews, Video, Image"
huile tournesol 10l,72,72,70,59.96,0.00,https://vandemoortele.com/fr-be/produit/huile-de-friture-risso-chef-10-l,0,0,0.00,0.95,17400,"[14,14,14,14,14,100,14,14,14,14,100,14]",1585293073,Image pack
bbc shortbread,89,0,70,75.81,0.00,https://vandemoortele.com/en/recipe/shortbread-biscuits,0,0,0.00,0,89,"[11,11,11,78,22,11,22,44,100,11,11,22]",1585605804,"Image pack, Site links, Image, Video Carousel, People also ask"
polloe,62,62,70,75.89,0.00,https://vandemoortele.com/en-fi/recipe/focaccetta-pollo-e-pesto,0,0,0.00,0,3300000,"[14,29,71,100,14,14,14,29,29,29,29,57]",1584515952,"Knowledge panel, Image pack, Site links, Reviews, Video, Image, Video Carousel"
fournisseur pain precuit,27,27,70,65.2,0.40,https://vandemoortele.com/fr-fr/taxonomy/term/580,0,0,0.00,1,1970,"[100,100,25,25,25,25,25,25,25,25,25,25]",1585306783,"Image pack, Site links"
delivery of goods,38,38,70,70.25,0.00,https://vandemoortele.com/en/general-purchase-conditions-delivery-goods-services-and-works,0,0,0.00,0,2380000000,"[100,25,75,25,25,25,0,0,25,25,0,25]",1584370773,"Image pack, Site links, Reviews, Featured snippet"
pain de bucheron,27,27,70,73.47,0.00,https://vandemoortele.com/fr-be/product/pain-bucheron,0,0,0.00,0.34,376000,"[0,0,0,0,0,0,0,0,0,100,100,100]",1585373703,"Image pack, Video, Image, Video Carousel"
pain de bucheron,28,28,70,73.47,0.00,https://vandemoortele.com/fr-be/produit/pain-de-bucheron-fit,0,0,0.00,0.34,376000,"[0,0,0,0,0,0,0,0,0,100,100,100]",1585373703,"Image pack, Video, Image, Video Carousel"
margarine producer,8,8,70,56.53,0.00,https://vandemoortele.com/en/our-retail-concept-ranges,2,0.04,0.00,0,9200000,"[67,0,67,33,33,100,0,0,0,0,0,0]",1584795736,"Image pack, Site links"
dessin de viennoiserie,37,37,70,76.93,0.00,https://vandemoortele.com/fr-be/tastylicious/faire-des-viennoiseries-bicolores,0,0,0.00,0,2460000,"[33,33,33,67,67,100,33,33,33,33,33,67]",1583673402,"Image pack, Reviews, Video, Image, Video Carousel"
original caramel,89,89,70,74.3,0.00,https://vandemoortele.com/fr-fr/product/muffin-premium-fourre-pommes-caramel-my-original-muffinsr,0,0,0.00,0.68,136000000,"[56,44,100,11,11,11,11,11,33,11,78,22]",1585211432,"Image pack, Image, Video Carousel"
recette couques suisses belgique,50,50,70,77.96,0.00,https://vandemoortele.com/fr-be/product/couque-suisse-ronde-avec-raisins,0,0,0.00,0,80,"[20,0,20,0,20,0,0,100,20,20,40,80]",1584506616,"Image pack, Reviews, Image"
lanterna de gênes,39,39,70,78.9,0.00,https://vandemoortele.com/fr-be/nos-marques/lanterna,0,0,0.00,0.01,1310000,"[0,0,0,0,0,0,0,14,100,14,14,14]",1584008019,"Knowledge panel, Image pack, Site links, Reviews"
crown cake,12,12,70,64.39,0.00,https://vandemoortele.com/fr-be/recette/crown-cake-crumble-au-speculoos,0,0,0.00,0.02,0,"[100,100,100,100,100,100,100,100,100,100,100,100]",1583266703,"Image pack, Reviews, Image, Video Carousel"
allergie rhubarbe,86,86,70,85.8,0.00,https://vandemoortele.com/nl-be/node/12251,0,0,0.00,0,64900,"[20,20,20,20,20,20,20,20,20,20,20,100]",1584083138,"Site links, Reviews, Image"
ghee végétal,37,37,70,71.57,0.00,https://vandemoortele.com/fr-fr/product/fama-traditionr-ghee-09kg,0,0,0.00,0,673000,"[11,11,33,11,11,11,100,33,11,0,11,0]",1585202479,"Image pack, Site links, Image, Shopping ads, Video Carousel"
sauce americaine fiche technique,82,82,70,72.99,0.00,https://vandemoortele.com/fr-fr/produit/sauce-snack-risso-hannibal-1l,0,0,0.00,0.02,713000,"[5,3,3,18,10,18,3,3,8,3,100,3]",1584863966,"Image pack, Video, Image"
how to make kouign amann,66,66,70,68.94,0.00,https://vandemoortele.com/en/recipe/kouign-amann,0,0,0.00,0,252000,"[0,100,50,0,50,50,50,0,50,0,0,50]",1585137552,"Image pack, Site links, Video, Image, Video Carousel"
cuberdon gelatine,86,86,70,64.68,0.00,https://vandemoortele.com/en/recipe/parfum-cuberdon,0,0,0.00,0.71,5080,"[100,29,14,14,29,14,14,29,43,29,14,14]",1584457929,"Image pack, Site links, Reviews, Image"
piada sfogliata italiano,42,42,70,70.8,0.00,https://vandemoortele.com/it-it/i-nostri-prodotti/prodotti-da-forno-surgelati/pane/piadina-sfogliata-100g,0,0,0.00,0,35500,"[33,33,33,100,33,33,0,100,0,0,0,0]",1585295717,"Image pack, Video, Image, Video Carousel"
alfred bouckaert,42,42,70,80.64,0.00,https://vandemoortele.com/sites/default/files/2016-12/Power%20of%20attorney%20bondholders-%20Ordinary%20General%20Meeting%20-2012%20Retail%20Bond%20French.pdf,0,0,0.00,0,76,"[20,20,20,0,20,40,20,0,20,100,20,20]",1583929376,"Image pack, Video"
pate feuilletée temperature cuisson,30,30,70,84.25,0.00,https://vandemoortele.com/fr-fr/product/plaque-pate-feuilletee-beurre-28mm-banquet-dorr,0,0,0.00,0,236000,"[25,0,25,0,100,0,25,0,50,100,25,100]",1585457908,"Image, Video Carousel"
margarine fat,41,41,70,70.79,0.00,https://vandemoortele.com/en/margarines-culinary-oils-fats/margarines-and-blends/risso-40-half-fat,0,0,0.00,0,23100000,"[0,0,0,100,0,71,0,0,14,0,14,14]",1584903492,"Instant answer, Knowledge panel, Site links, AdWords bottom"
mini raisins,12,12,70,69.04,0.00,https://vandemoortele.com/fr-be/produit/mini-pain-au-raisins-au-beurre,0,0,0.00,0.29,55700000,"[11,78,11,100,44,22,33,11,11,11,0,22]",1584212346,"Image pack, Reviews, Image, Video Carousel"
r&d department,60,60,70,60.79,0.00,https://vandemoortele.com/en/research-development,0,0,0.00,0,179000000,"[25,75,50,25,25,25,25,25,25,25,25,100]",1585206090,"Site links, Featured snippet, Video Carousel, People also ask"
french bakery products,27,27,70,56.45,0.00,https://vandemoortele.com/fr-fr/article/nouveau-catalogue-vandemoortele-bakery-products-france-2018,0,0,0.00,0,668000000,"[11,11,11,11,0,22,0,44,100,11,11,44]",1584887883,"Local pack, Image pack, Site links, Video"
recette du pain bucheron,36,36,70,75.42,0.00,https://vandemoortele.com/fr-be/product/pain-bucheron,0,0,0.00,0.03,124000,"[14,14,14,14,14,14,29,100,57,14,29,14]",1585342898,"Image pack, Video, Image, Video Carousel"
perfetti brands,13,13,70,49.93,0.00,https://vandemoortele.com/sv-se/node/27446,0,0,0.00,0,11400000,"[0,0,0,100,0,0,100,0,100,100,0,100]",1584230946,"Image pack, Site links, Reviews, Video"
pasteis de nata receita pt,18,18,70,72.7,0.00,https://vandemoortele.com/pt-pt/receita/pastel-de-nata,0,0,0.00,0.02,817000,"[0,0,25,25,0,0,0,0,25,0,100,25]",1583778791,"Image pack, Reviews, Video, Image, Video Carousel"
produits patisserie pour professionnels,63,63,70,71.45,0.27,https://vandemoortele.com/fr-fr/nos-produits,0,0,0.00,1,3170000,"[0,14,29,14,14,43,14,14,14,100,57,14]",1583880950,"Local pack, Image pack, Site links, Reviews"
nowy produkt,32,32,70,37.74,0.00,https://vandemoortele.com/pl-pl/artykul/nowy-produkt-st-alleryr-liquid-blend-z-maslem,0,0,0.00,0,173000000,"[43,100,14,14,0,0,14,43,0,14,0,0]",1584933555,Image pack
nappage à la fraise,90,90,70,81.23,0.00,https://vandemoortele.com/fr-fr/product/excellor-nappage-rougefraise-6kg,0,0,0.00,1,359000,"[11,22,56,44,11,11,78,22,11,100,11,11]",1585343066,"Image pack, Image, Video Carousel"
7000 pains,91,91,70,77.42,0.00,https://vandemoortele.com/fr-fr/product/dejeunette-incontournable-nature-140g,0,0,0.00,0,4670000,"[14,14,14,100,57,14,43,71,14,43,43,14]",1583263591,"Knowledge panel, Image pack, Reviews"
couque a la creme,27,27,70,75.31,0.00,https://vandemoortele.com/fr-be/product/couque-pomme-creme-patissiere,0,0,0.00,0,60300,"[33,100,33,67,33,33,33,33,33,33,33,33]",1584090769,"Image pack, Reviews, Image, Video Carousel"
sauce accompagnement moules,66,66,70,88.15,0.00,https://vandemoortele.com/fr-be/product/vandemoorteler-sauce-pour-moules-40-ml,0,0,0.00,0,11600000,"[56,33,11,11,22,100,11,78,11,11,11,11]",1585303902,"Image pack, Image, Video Carousel"
donetes chocolate,11,11,70,83.85,0.00,https://vandemoortele.com/fr-fr/product/mini-donuts-chocolat-my-original-doonysr,3,0.06,0.00,0,176000000,"[0,0,0,14,0,29,14,0,0,0,0,100]",1584359959,"Image pack, Reviews, Image, Video Carousel"
responsibly sourced palm oil,70,70,70,58.98,0.00,https://vandemoortele.com/sites/default/files/2019-07/Sustainability_Palm%20Oil%20Progress%20Report_2018_LD_0.pdf,0,0,0.00,0.17,189000,"[0,0,100,0,0,0,0,33,0,0,0,33]",1584975945,"Site links, People also ask"
fournisseur patisserie congelé,16,19,70,69.32,0.00,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie,0,0,0.00,0.5,86100,"[11,0,11,44,78,0,0,0,78,22,100,33]",1585587595,"Local pack, Image pack, Site links"
bavarois patisserie,34,34,70,86.57,0.00,https://vandemoortele.com/fr-fr/product/bavarois-au-speculoos-la-patisserie-du-chefr,0,0,0.00,0,635000,"[14,14,14,29,100,14,71,14,14,29,100,14]",1585119688,"Knowledge panel, Image, Video Carousel"
sauce hannibal recette,21,21,70,86.12,0.00,https://vandemoortele.com/fr-be/recette/flaguette-hannibal,0,0,0.00,0,90,"[7,7,1,1,4,7,4,1,1,100,24,1]",1584260194,"Image pack, Reviews, Video, Image, Video Carousel"
fruit exotique avec feuille,96,96,70,79.01,0.00,https://vandemoortele.com/fr-fr/recipe/mille-feuille-exotique-au-foie-gras,0,0,0.00,0,10500000,"[14,43,43,29,14,14,100,14,14,43,14,14]",1583850708,"Image pack, Site links, Reviews, Video, Image"
fournisseur de pain bagel,7,7,70,60.02,0.00,https://vandemoortele.com/fr-be/product/bagel-nature,2,0.04,0.00,0,233000,"[11,0,78,11,56,11,56,100,78,11,11,22]",1583226992,"Local pack, Image pack, Reviews, Image"
vandemoortele arras recrutement,3,3,70,71.32,0.00,https://vandemoortele.com/fr-be/travailler-chez-vandemoortele,6,0.12,0.00,0.09,55,"[100,11,11,11,22,11,11,11,11,11,44,33]",1585440243,"Image pack, Video"
foods made with palm oil,90,90,70,54,0.00,https://vandemoortele.com/sites/default/files/2016-12/Our%20position%20on%20palm%20oil_0.pdf,0,0,0.00,0,223000000,"[0,0,0,0,0,0,0,0,0,100,0,0]",1583537516,"Site links, Featured snippet, People also ask"
chocolate apple pie,37,37,70,56.81,0.00,https://vandemoortele.com/fr-be/produit/hunky-chunky-apple-pie,0,0,0.00,0.16,206000000,"[25,25,25,100,75,25,25,0,0,25,25,75]",1584025162,"Image pack, Reviews, Image, Video Carousel"
2 pates feuilletées,61,61,70,88.96,0.00,https://vandemoortele.com/fr-fr/product/plaque-pate-feuilletee-beurre-28mm-banquet-dorr,0,0,0.00,0.22,11000000,"[36,7,36,7,7,7,7,7,21,7,36,100]",1584766415,"Image pack, Reviews, Video, Image, Video Carousel"
figurine galette des rois,35,35,70,83.37,0.00,https://vandemoortele.com/fr-be/produit/galette-des-rois-la-frangipane-avec-feve,0,0,0.00,0.94,148000,"[100,25,0,25,25,25,25,25,75,25,50,25]",1584054596,"Image pack, Site links, Reviews, Image, Shopping ads"
cocktailsaus ingredienten,63,63,70,55.31,0.00,https://vandemoortele.com/nl-be/product/vandemoorteler-cocktail-5-l,0,0,0.00,0,256000,"[0,50,0,0,0,25,25,50,0,0,100,0]",1584298791,"Image pack, Reviews, Video, Image"
cuire de la pate feuilletée,93,93,70,84.64,0.00,https://vandemoortele.com/fr-fr/product/plaque-pate-feuilletee-beurre-28mm-banquet-dorr,0,0,0.00,0.07,8860000,"[100,100,14,14,14,14,43,29,14,100,14,57]",1583523523,"Reviews, Image, Video Carousel"
pain fourré synonyme,73,73,70,84.36,0.00,https://vandemoortele.com/sites/default/files/2018-09/BAK-Catalogus-2018.pdf,0,0,0.00,0,78,"[10,13,3,3,3,3,3,8,3,8,3,100]",1583186948,"Image pack, Reviews, Image"
francuskie wypieki,61,61,70,59,0.00,https://vandemoortele.com/pl-pl/product/plaques-de-pate-feuilletee-35-mm,0,0,0.00,0,8380000,"[14,14,71,100,14,14,29,43,0,100,29,0]",1584158340,"Knowledge panel, Site links, Reviews, Image, Video Carousel"
keresa mill sdn bhd,58,58,70,51.09,0.00,https://vandemoortele.com/sites/default/files/2019-07/XX%20Traceability%20dashboard%20-%20VANDEMOORTELE%20mill%20list%20-%20S2%202018%20version%20web.pdf,0,0,0.00,0,7990,"[0,0,0,0,0,100,0,0,0,0,0,0]",1584161474,Image pack
beurre rond,31,31,70,74.18,0.00,https://vandemoortele.com/fr-be/product/croissant-rond-au-beurre,0,0,0.00,0.61,5240000,"[0,0,20,60,20,20,60,100,20,20,20,100]",1583771328,"Image pack, Reviews, Image, Video Carousel"
snack & sandwich show,49,49,70,77.37,0.00,https://vandemoortele.com/fr-fr/article/sandwich-snack-show-2018,0,0,0.00,0.05,190000000,"[20,20,20,0,0,80,0,100,0,20,0,20]",1584520747,"Image pack, Site links, Reviews, Video Carousel"
quoi servir avec hot dog et hamburger,65,65,70,83.69,0.00,https://vandemoortele.com/sites/default/files/2017-08/Frituurfolder_FR_DEF.pdf,0,0,0.00,0,100,"[40,20,0,100,0,0,0,20,0,20,0,20]",1584161426,"Image pack, Reviews, Video, Image"
usine vandemoortele,4,4,70,80.16,0.00,https://vandemoortele.com/fr-be,0,0,0.00,0,89,"[14,14,14,100,57,100,57,29,14,14,14,14]",1583600948,"Local pack, Image pack, Site links, Reviews, Video, Video Carousel"
usine vandemoortele,1,1,70,80.16,0.00,https://vandemoortele.com/fr-fr/notre-histoire,56,1.17,0.00,0,89,"[14,14,14,100,57,100,57,29,14,14,14,14]",1583600948,"Local pack, Image pack, Site links, Reviews, Video, Video Carousel"
usine vandemoortele,3,3,70,80.16,0.00,https://vandemoortele.com/fr-be/notre-histoire,1,0.02,0.00,0,89,"[14,14,14,100,57,100,57,29,14,14,14,14]",1583600948,"Local pack, Image pack, Site links, Reviews, Video, Video Carousel"
usine vandemoortele,2,2,70,80.16,0.00,https://vandemoortele.com/fr-fr,1,0.02,0.00,0,89,"[14,14,14,100,57,100,57,29,14,14,14,14]",1583600948,"Local pack, Image pack, Site links, Reviews, Video, Video Carousel"
beurre omega 3 sans huile de palme,77,77,70,81.67,1.91,https://vandemoortele.com/sites/default/files/2017-05/Grondstoffenfolder_2017_FR-LR_Spread_v2_0.pdf,0,0,0.00,0.98,0,"[100,50,50,50,100,50,50,50,0,50,100,50]",1583313833,"Image pack, Reviews, Featured snippet, AdWords top, Shopping ads"
produit patissier particulier,60,60,70,71.74,0.00,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie,0,0,0.00,1,1030000,"[20,20,20,20,0,0,20,20,100,20,0,20]",1583543968,"Image pack, Site links, Reviews, Video, Shopping ads"
vleminckx sauce,3,3,70,73.88,0.00,https://vandemoortele.com/fr-be/nos-produits/margarines-huiles-graisses-sauces/sauces,6,0.12,0.00,0.13,43,"[14,14,29,14,14,100,14,14,100,29,43,57]",1585083656,"Image pack, Video"
viennoiserie en b,18,18,70,79.42,0.00,https://vandemoortele.com/fr-fr/product/celor-croissant-gourmandr-b,0,0,0.00,0.03,8460000,"[0,0,100,100,33,33,33,67,67,100,33,33]",1583368113,"Image pack, Reviews, Video"
chef en or,36,36,70,69.33,0.00,https://vandemoortele.com/fr-fr/product/les-aperos-du-chef-assortiment-banquet-dorr,0,0,0.00,0.07,1460000000,"[25,100,50,25,25,25,75,75,50,25,50,25]",1584304061,"Image pack, Reviews, Featured snippet, Video Carousel"
bonbon chocolat ganache,26,26,70,78.65,0.00,https://vandemoortele.com/fr-fr/recipe/ganache-bonbon-chocolat-cafe,0,0,0.00,0.62,2480000,"[100,6,3,13,9,6,3,3,3,3,3,44]",1583537060,"Image pack, Reviews, Image, Video Carousel"
acheter beurre de tourage,88,88,70,70.37,0.76,https://vandemoortele.com/fr-fr/article/st-allery-traditionr-tourage-une-matiere-grasse-decouvrir,0,0,0.00,1,48900,"[43,14,71,14,29,14,100,57,14,14,14,14]",1583253049,"Image pack, Site links, Reviews, Video, Image, AdWords bottom, Shopping ads"
recette croissant sucré,77,77,70,82.18,0.00,https://vandemoortele.com/fr-be/product/croissant-au-sucre,0,0,0.00,0,353000,"[11,11,11,22,100,11,11,11,11,11,33,11]",1583850072,"Reviews, Image, Video Carousel"
apple pie pie,84,84,70,82.5,0.00,https://vandemoortele.com/fr-be/produit/hunky-chunky-apple-pie,0,0,0.00,0,902000000,"[33,100,100,33,33,67,0,33,0,33,33,33]",1583491810,"Knowledge panel, Reviews, Image, Video Carousel"
filet americain martino recette,21,21,70,67.75,0.00,https://vandemoortele.com/fr-be/recipe/mini-sandwich-lamericain-prepare,0,0,0.00,0,237000,"[50,50,50,50,0,50,100,0,50,50,50,50]",1583192986,"Image pack, Reviews, Image, Video Carousel"
mini bagel nature,17,17,70,78.11,0.00,https://vandemoortele.com/fr-be/product/bagel-nature,0,0,0.00,0.52,6920000,"[20,20,40,100,20,40,20,20,20,20,20,20]",1584385347,"Image pack, Reviews, Video, Image"
le petit pain gourmand,26,26,70,85.69,0.00,https://vandemoortele.com/fr-be/produit/petit-pain-gourmand-aux-fruits-secs,0,0,0.00,0,48100000,"[14,14,14,14,100,14,14,14,14,14,29,71]",1584910720,"Knowledge panel, Image"
patisserie industrielle france,87,87,70,80.73,0.00,https://vandemoortele.com/fr-fr/nos-produits,0,0,0.00,0.06,1060000,"[33,100,33,100,67,33,33,33,33,33,67,33]",1583413537,"Local pack, Image pack, Reviews, Video, Video Carousel"
margarine liquide,18,18,70,74.68,0.00,https://vandemoortele.com/fr-be/margarines-culinary-oils-fats/margarines-and-blends/liquid-margarine-cooking-and-baking,0,0,0.00,0.45,1420000,"[11,11,11,11,100,11,11,56,11,11,11,11]",1585206067,"Image pack, Image, Video Carousel"
guia michelin de restaurantes,67,67,70,74.91,0.00,https://vandemoortele.com/es-es/article/descubre-la-clasificacion-de-la-guia-michelin-bib-gourmand-comida-de-calidad-y-alto,0,0,0.00,0,8480000,"[14,100,0,29,0,0,0,71,0,14,0,14]",1585418435,"Image pack, Site links"
safinco com,33,33,70,73.34,0.00,https://vandemoortele.com/en/article/safinco-acquires-2358-stake-gimv-vandemoortele,0,0,0.00,0,90,"[0,100,0,0,0,100,0,0,0,0,0,0]",1583839095,"Image pack, Reviews"
margarina vegetal,65,65,70,72.4,0.00,https://vandemoortele.com/es-es/margarines-culinary-oils-fats/margarines-and-blends/sunflower-margarine,0,0,0.00,1,12300000,"[25,25,75,25,25,75,25,25,100,25,25,25]",1585108791,"Image pack, Image, AdWords top, Video Carousel"
banquet bread,45,45,70,50.3,0.00,https://vandemoortele.com/en/product-category/bakery-products/bread,0,0,0.00,0,63800000,"[11,22,0,11,11,11,11,100,11,11,0,11]",1583413473,"Image pack, Site links, Reviews, Image, Video Carousel"
cheesy en francais,47,47,70,89.58,0.00,https://vandemoortele.com/fr-be/recette/cheesy-nachos-0,0,0,0.00,0,11000000,"[80,20,20,40,20,100,100,20,20,20,20,20]",1583748522,"Instant answer, Reviews, Video, Image"
comment décorer une tarte au citron,3,3,70,74.54,0.00,https://vandemoortele.com/fr-be/tastylicious/decorer-une-tartelette-au-citron,6,0.12,0.00,0,1040000,"[100,43,14,14,14,14,14,29,14,14,14,14]",1583138821,"Image pack, Reviews, Image, Video Carousel"
1 litre de graisse en kg,85,85,70,77.95,0.00,https://vandemoortele.com/fr-fr/product/blanc-de-boeufr-1-kg,0,0,0.00,0.01,354000,"[20,20,80,20,20,80,20,100,20,80,40,20]",1584057113,"Reviews, Video, Featured snippet"
fournisseur de sauce pour friterie,15,15,70,58.25,0.00,https://vandemoortele.com/fr-be/nos-produits/margarines-huiles-graisses-sauces/sauces,0,0,0.00,0.5,74,"[100,100,50,50,50,0,0,50,50,50,50,50]",1584828004,"Image pack, Video, AdWords top"
ariba supplier performance management,9,9,70,39.71,0.00,https://vandemoortele.com/pl-pl/supplier/supplier-collaboration,0,0,0.00,0,0,"[100,0,0,0,0,0,0,0,0,0,100,0]",1583298044,"Image pack, Featured snippet, Video Carousel"
st blends,44,44,70,62.95,0.00,https://vandemoortele.com/en/margarines-culinary-oils-fats/margarines-and-blends/st-allery-liquid-butter-blend,0,0,0.00,0,568000000,"[0,0,14,0,14,0,0,0,0,0,0,100]",1583651613,"Image pack, Site links, Reviews, Video Carousel"
creme liquide 40,81,81,70,80.04,0.00,https://vandemoortele.com/fr-fr/product/florexcel-gastronomie-40-mg,0,0,0.00,0.94,10100000,"[3,81,3,3,3,3,3,3,6,3,100,3]",1585234983,"Image pack, Site links, Image"
alpro entreprise,48,48,70,84.87,0.00,https://vandemoortele.com/fr-fr/notre-histoire,0,0,0.00,0,47800,"[25,25,25,25,75,50,25,25,25,25,100,25]",1585322579,"Local pack, Image pack, Featured snippet, Video Carousel"
muffin vanille pepite chocolat,26,26,70,80.99,0.00,https://vandemoortele.com/fr-be/produit/muffin-vanille-aux-pepites-de-chocolat,0,0,0.00,0.01,183000,"[3,3,9,13,3,3,6,9,100,3,3,16]",1585501472,"Image, Video Carousel"
to get in touch,82,82,70,84.14,0.00,https://vandemoortele.com/en-se/contact-us,0,0,0.00,0,4510000000,"[20,80,60,60,100,20,20,20,60,100,20,20]",1585191583,"Instant answer, FAQ"
bavaroi berlin,85,85,70,79.51,0.00,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie/patisserie,0,0,0.00,0,1120000,"[0,20,0,20,100,0,60,20,40,20,20,20]",1583490915,"Image pack, Reviews"
